pid	model	cell	condition	provider	sample_id	word_count	source_json	output_file
BV1_05111	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	LONG	openrouter	gemini-3-8-flash-or-pin-google/LONG_19.json	5044	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/LONG_19.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/LONG_19.md
BV1_05112	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	LONG	openrouter	gemini-3-8-flash-or-pin-google/LONG_2.json	4117	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/LONG_2.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/LONG_2.md
BV1_05113	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	LONG	openrouter	gemini-3-8-flash-or-pin-google/LONG_20.json	5192	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/LONG_20.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/LONG_20.md
BV1_05114	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	LONG	openrouter	gemini-3-8-flash-or-pin-google/LONG_21.json	4488	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/LONG_21.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/LONG_21.md
BV1_05115	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	LONG	openrouter	gemini-3-8-flash-or-pin-google/LONG_22.json	4117	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/LONG_22.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/LONG_22.md
BV1_05116	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	LONG	openrouter	gemini-3-8-flash-or-pin-google/LONG_23.json	4394	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/LONG_23.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/LONG_23.md
BV1_05117	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	LONG	openrouter	gemini-3-8-flash-or-pin-google/LONG_24.json	4528	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/LONG_24.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/LONG_24.md
BV1_05118	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	LONG	openrouter	gemini-3-8-flash-or-pin-google/LONG_25.json	4509	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/LONG_25.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/LONG_25.md
BV1_05119	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	LONG	openrouter	gemini-3-8-flash-or-pin-google/LONG_3.json	4219	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/LONG_3.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/LONG_3.md
BV1_05120	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	LONG	openrouter	gemini-3-8-flash-or-pin-google/LONG_4.json	3343	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/LONG_4.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/LONG_4.md
BV1_05121	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	LONG	openrouter	gemini-3-8-flash-or-pin-google/LONG_5.json	3750	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/LONG_5.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/LONG_5.md
BV1_05122	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	LONG	openrouter	gemini-3-8-flash-or-pin-google/LONG_6.json	4396	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/LONG_6.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/LONG_6.md
BV1_05123	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	LONG	openrouter	gemini-3-8-flash-or-pin-google/LONG_7.json	4546	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/LONG_7.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/LONG_7.md
BV1_05124	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	LONG	openrouter	gemini-3-8-flash-or-pin-google/LONG_8.json	4488	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/LONG_8.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/LONG_8.md
BV1_05125	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	LONG	openrouter	gemini-3-8-flash-or-pin-google/LONG_9.json	4792	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/LONG_9.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/LONG_9.md
BV1_05126	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	MID	openrouter	gemini-3-8-flash-or-pin-google/MID_1.json	1081	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/MID_1.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/MID_1.md
BV1_05127	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	MID	openrouter	gemini-3-8-flash-or-pin-google/MID_10.json	1106	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/MID_10.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/MID_10.md
BV1_05128	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	MID	openrouter	gemini-3-8-flash-or-pin-google/MID_11.json	1125	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/MID_11.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/MID_11.md
BV1_05129	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	MID	openrouter	gemini-3-8-flash-or-pin-google/MID_12.json	1047	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/MID_12.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/MID_12.md
BV1_05130	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	MID	openrouter	gemini-3-8-flash-or-pin-google/MID_13.json	1127	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/MID_13.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/MID_13.md
BV1_05131	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	MID	openrouter	gemini-3-8-flash-or-pin-google/MID_14.json	1136	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/MID_14.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/MID_14.md
BV1_05132	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	MID	openrouter	gemini-3-8-flash-or-pin-google/MID_15.json	1216	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/MID_15.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/MID_15.md
BV1_05133	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	MID	openrouter	gemini-3-8-flash-or-pin-google/MID_16.json	1075	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/MID_16.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/MID_16.md
BV1_05134	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	MID	openrouter	gemini-3-8-flash-or-pin-google/MID_17.json	1085	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/MID_17.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/MID_17.md
BV1_05135	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	MID	openrouter	gemini-3-8-flash-or-pin-google/MID_18.json	1211	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/MID_18.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/MID_18.md
BV1_05136	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	MID	openrouter	gemini-3-8-flash-or-pin-google/MID_19.json	1182	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/MID_19.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/MID_19.md
BV1_05137	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	MID	openrouter	gemini-3-8-flash-or-pin-google/MID_2.json	1075	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/MID_2.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/MID_2.md
BV1_05138	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	MID	openrouter	gemini-3-8-flash-or-pin-google/MID_20.json	1105	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/MID_20.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/MID_20.md
BV1_05139	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	MID	openrouter	gemini-3-8-flash-or-pin-google/MID_21.json	1124	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/MID_21.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/MID_21.md
BV1_05140	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	MID	openrouter	gemini-3-8-flash-or-pin-google/MID_22.json	1135	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/MID_22.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/MID_22.md
BV1_05141	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	MID	openrouter	gemini-3-8-flash-or-pin-google/MID_23.json	1104	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/MID_23.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/MID_23.md
BV1_05142	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	MID	openrouter	gemini-3-8-flash-or-pin-google/MID_24.json	1134	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/MID_24.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/MID_24.md
BV1_05143	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	MID	openrouter	gemini-3-8-flash-or-pin-google/MID_25.json	1157	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/MID_25.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/MID_25.md
BV1_05144	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	MID	openrouter	gemini-3-8-flash-or-pin-google/MID_3.json	1100	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/MID_3.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/MID_3.md
BV1_05145	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	MID	openrouter	gemini-3-8-flash-or-pin-google/MID_4.json	1127	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/MID_4.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/MID_4.md
BV1_05146	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	MID	openrouter	gemini-3-8-flash-or-pin-google/MID_5.json	1124	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/MID_5.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/MID_5.md
BV1_05147	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	MID	openrouter	gemini-3-8-flash-or-pin-google/MID_6.json	1035	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/MID_6.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/MID_6.md
BV1_05148	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	MID	openrouter	gemini-3-8-flash-or-pin-google/MID_7.json	1165	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/MID_7.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/MID_7.md
BV1_05149	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	MID	openrouter	gemini-3-8-flash-or-pin-google/MID_8.json	1177	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/MID_8.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/MID_8.md
BV1_05150	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	MID	openrouter	gemini-3-8-flash-or-pin-google/MID_9.json	1137	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/MID_9.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/MID_9.md
BV1_05151	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	OPEN	openrouter	gemini-3-8-flash-or-pin-google/OPEN_1.json	586	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/OPEN_1.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/OPEN_1.md
BV1_05152	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	OPEN	openrouter	gemini-3-8-flash-or-pin-google/OPEN_10.json	588	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/OPEN_10.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/OPEN_10.md
BV1_05153	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	OPEN	openrouter	gemini-3-8-flash-or-pin-google/OPEN_11.json	643	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/OPEN_11.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/OPEN_11.md
BV1_05154	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	OPEN	openrouter	gemini-3-8-flash-or-pin-google/OPEN_12.json	579	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/OPEN_12.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/OPEN_12.md
BV1_05155	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	OPEN	openrouter	gemini-3-8-flash-or-pin-google/OPEN_13.json	486	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/OPEN_13.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/OPEN_13.md
BV1_05156	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	OPEN	openrouter	gemini-3-8-flash-or-pin-google/OPEN_14.json	486	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/OPEN_14.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/OPEN_14.md
BV1_05157	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	OPEN	openrouter	gemini-3-8-flash-or-pin-google/OPEN_15.json	519	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/OPEN_15.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/OPEN_15.md
BV1_05158	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	OPEN	openrouter	gemini-3-8-flash-or-pin-google/OPEN_16.json	577	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/OPEN_16.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/OPEN_16.md
BV1_05159	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	OPEN	openrouter	gemini-3-8-flash-or-pin-google/OPEN_17.json	468	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/OPEN_17.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/OPEN_17.md
BV1_05160	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	OPEN	openrouter	gemini-3-8-flash-or-pin-google/OPEN_18.json	507	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/OPEN_18.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/OPEN_18.md
BV1_05161	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	OPEN	openrouter	gemini-3-8-flash-or-pin-google/OPEN_19.json	566	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/OPEN_19.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/OPEN_19.md
BV1_05162	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	OPEN	openrouter	gemini-3-8-flash-or-pin-google/OPEN_2.json	547	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/OPEN_2.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/OPEN_2.md
BV1_05163	google/gemini-3.8-flash	gemini-3-8-flash-or-pin-google	OPEN	openrouter	gemini-3-8-flash-or-pin-google/OPEN_20.json	493	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_gemini-3-8-flash-or-pin-google/OPEN_20.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/gemini-3-8-flash-or-pin-google/OPEN_20.md
