pid	model	cell	condition	provider	sample_id	word_count	source_json	output_file
BV1_09961	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	LONG	openrouter	glm-5-3-or-pin-z-ai-20260825/LONG_19.json	2377	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/LONG_19.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/LONG_19.md
BV1_09962	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	LONG	openrouter	glm-5-3-or-pin-z-ai-20260825/LONG_2.json	628	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/LONG_2.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/LONG_2.md
BV1_09963	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	LONG	openrouter	glm-5-3-or-pin-z-ai-20260825/LONG_20.json	2424	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/LONG_20.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/LONG_20.md
BV1_09964	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	LONG	openrouter	glm-5-3-or-pin-z-ai-20260825/LONG_21.json	815	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/LONG_21.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/LONG_21.md
BV1_09965	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	LONG	openrouter	glm-5-3-or-pin-z-ai-20260825/LONG_22.json	1809	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/LONG_22.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/LONG_22.md
BV1_09966	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	LONG	openrouter	glm-5-3-or-pin-z-ai-20260825/LONG_23.json	2071	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/LONG_23.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/LONG_23.md
BV1_09967	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	LONG	openrouter	glm-5-3-or-pin-z-ai-20260825/LONG_24.json	81	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/LONG_24.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/LONG_24.md
BV1_09968	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	LONG	openrouter	glm-5-3-or-pin-z-ai-20260825/LONG_25.json	2322	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/LONG_25.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/LONG_25.md
BV1_09969	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	LONG	openrouter	glm-5-3-or-pin-z-ai-20260825/LONG_3.json	820	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/LONG_3.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/LONG_3.md
BV1_09970	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	LONG	openrouter	glm-5-3-or-pin-z-ai-20260825/LONG_4.json	2281	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/LONG_4.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/LONG_4.md
BV1_09971	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	LONG	openrouter	glm-5-3-or-pin-z-ai-20260825/LONG_5.json	266	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/LONG_5.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/LONG_5.md
BV1_09972	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	LONG	openrouter	glm-5-3-or-pin-z-ai-20260825/LONG_6.json	1169	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/LONG_6.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/LONG_6.md
BV1_09973	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	LONG	openrouter	glm-5-3-or-pin-z-ai-20260825/LONG_7.json	533	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/LONG_7.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/LONG_7.md
BV1_09974	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	LONG	openrouter	glm-5-3-or-pin-z-ai-20260825/LONG_8.json	312	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/LONG_8.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/LONG_8.md
BV1_09975	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	LONG	openrouter	glm-5-3-or-pin-z-ai-20260825/LONG_9.json	1104	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/LONG_9.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/LONG_9.md
BV1_09976	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	MID	openrouter	glm-5-3-or-pin-z-ai-20260825/MID_1.json	1009	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/MID_1.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/MID_1.md
BV1_09977	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	MID	openrouter	glm-5-3-or-pin-z-ai-20260825/MID_10.json	1064	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/MID_10.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/MID_10.md
BV1_09978	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	MID	openrouter	glm-5-3-or-pin-z-ai-20260825/MID_11.json	999	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/MID_11.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/MID_11.md
BV1_09979	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	MID	openrouter	glm-5-3-or-pin-z-ai-20260825/MID_12.json	1039	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/MID_12.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/MID_12.md
BV1_09980	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	MID	openrouter	glm-5-3-or-pin-z-ai-20260825/MID_13.json	1064	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/MID_13.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/MID_13.md
BV1_09981	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	MID	openrouter	glm-5-3-or-pin-z-ai-20260825/MID_14.json	994	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/MID_14.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/MID_14.md
BV1_09982	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	MID	openrouter	glm-5-3-or-pin-z-ai-20260825/MID_15.json	997	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/MID_15.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/MID_15.md
BV1_09983	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	MID	openrouter	glm-5-3-or-pin-z-ai-20260825/MID_16.json	918	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/MID_16.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/MID_16.md
BV1_09984	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	MID	openrouter	glm-5-3-or-pin-z-ai-20260825/MID_17.json	997	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/MID_17.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/MID_17.md
BV1_09985	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	MID	openrouter	glm-5-3-or-pin-z-ai-20260825/MID_18.json	993	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/MID_18.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/MID_18.md
BV1_09986	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	MID	openrouter	glm-5-3-or-pin-z-ai-20260825/MID_19.json	1062	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/MID_19.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/MID_19.md
BV1_09987	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	MID	openrouter	glm-5-3-or-pin-z-ai-20260825/MID_2.json	963	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/MID_2.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/MID_2.md
BV1_09988	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	MID	openrouter	glm-5-3-or-pin-z-ai-20260825/MID_20.json	995	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/MID_20.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/MID_20.md
BV1_09989	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	MID	openrouter	glm-5-3-or-pin-z-ai-20260825/MID_21.json	1081	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/MID_21.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/MID_21.md
BV1_09990	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	MID	openrouter	glm-5-3-or-pin-z-ai-20260825/MID_22.json	935	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/MID_22.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/MID_22.md
BV1_09991	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	MID	openrouter	glm-5-3-or-pin-z-ai-20260825/MID_23.json	1006	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/MID_23.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/MID_23.md
BV1_09992	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	MID	openrouter	glm-5-3-or-pin-z-ai-20260825/MID_24.json	1073	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/MID_24.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/MID_24.md
BV1_09993	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	MID	openrouter	glm-5-3-or-pin-z-ai-20260825/MID_25.json	1087	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/MID_25.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/MID_25.md
BV1_09994	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	MID	openrouter	glm-5-3-or-pin-z-ai-20260825/MID_3.json	1026	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/MID_3.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/MID_3.md
BV1_09995	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	MID	openrouter	glm-5-3-or-pin-z-ai-20260825/MID_4.json	1059	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/MID_4.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/MID_4.md
BV1_09996	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	MID	openrouter	glm-5-3-or-pin-z-ai-20260825/MID_5.json	1139	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/MID_5.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/MID_5.md
BV1_09997	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	MID	openrouter	glm-5-3-or-pin-z-ai-20260825/MID_6.json	1086	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/MID_6.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/MID_6.md
BV1_09998	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	MID	openrouter	glm-5-3-or-pin-z-ai-20260825/MID_7.json	1034	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/MID_7.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/MID_7.md
BV1_09999	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	MID	openrouter	glm-5-3-or-pin-z-ai-20260825/MID_8.json	1012	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/MID_8.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/MID_8.md
BV1_10000	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	MID	openrouter	glm-5-3-or-pin-z-ai-20260825/MID_9.json	1089	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/MID_9.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/MID_9.md
BV1_10001	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	OPEN	openrouter	glm-5-3-or-pin-z-ai-20260825/OPEN_1.json	533	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/OPEN_1.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/OPEN_1.md
BV1_10002	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	OPEN	openrouter	glm-5-3-or-pin-z-ai-20260825/OPEN_10.json	906	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/OPEN_10.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/OPEN_10.md
BV1_10003	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	OPEN	openrouter	glm-5-3-or-pin-z-ai-20260825/OPEN_11.json	866	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/OPEN_11.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/OPEN_11.md
BV1_10004	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	OPEN	openrouter	glm-5-3-or-pin-z-ai-20260825/OPEN_12.json	775	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/OPEN_12.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/OPEN_12.md
BV1_10005	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	OPEN	openrouter	glm-5-3-or-pin-z-ai-20260825/OPEN_13.json	788	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/OPEN_13.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/OPEN_13.md
BV1_10006	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	OPEN	openrouter	glm-5-3-or-pin-z-ai-20260825/OPEN_14.json	777	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/OPEN_14.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/OPEN_14.md
BV1_10007	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	OPEN	openrouter	glm-5-3-or-pin-z-ai-20260825/OPEN_15.json	571	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/OPEN_15.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/OPEN_15.md
BV1_10008	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	OPEN	openrouter	glm-5-3-or-pin-z-ai-20260825/OPEN_16.json	538	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/OPEN_16.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/OPEN_16.md
BV1_10009	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	OPEN	openrouter	glm-5-3-or-pin-z-ai-20260825/OPEN_17.json	933	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/OPEN_17.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/OPEN_17.md
BV1_10010	z-ai/glm-5.3	glm-5-3-or-pin-z-ai-20260825	OPEN	openrouter	glm-5-3-or-pin-z-ai-20260825/OPEN_18.json	610	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-3-or-pin-z-ai-20260825/OPEN_18.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/glm-5-3-or-pin-z-ai-20260825/OPEN_18.md
