pid	model	cell	condition	provider	sample_id	word_count	source_json	output_file
BV1_03271	claude-fable-5-1	fable-5-1-direct	MID	anthropic	fable-5-1-direct/MID_5.json	1040	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_fable-5-1-direct/MID_5.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/fable-5-1-direct/MID_5.md
BV1_03272	claude-fable-5-1	fable-5-1-direct	MID	anthropic	fable-5-1-direct/MID_6.json	993	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_fable-5-1-direct/MID_6.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/fable-5-1-direct/MID_6.md
BV1_03273	claude-fable-5-1	fable-5-1-direct	MID	anthropic	fable-5-1-direct/MID_7.json	1005	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_fable-5-1-direct/MID_7.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/fable-5-1-direct/MID_7.md
BV1_03274	claude-fable-5-1	fable-5-1-direct	MID	anthropic	fable-5-1-direct/MID_8.json	995	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_fable-5-1-direct/MID_8.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/fable-5-1-direct/MID_8.md
BV1_03275	claude-fable-5-1	fable-5-1-direct	MID	anthropic	fable-5-1-direct/MID_9.json	1065	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_fable-5-1-direct/MID_9.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/fable-5-1-direct/MID_9.md
BV1_03276	claude-fable-5-1	fable-5-1-direct	OPEN	anthropic	fable-5-1-direct/OPEN_1.json	519	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_fable-5-1-direct/OPEN_1.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/fable-5-1-direct/OPEN_1.md
BV1_03277	claude-fable-5-1	fable-5-1-direct	OPEN	anthropic	fable-5-1-direct/OPEN_10.json	396	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_fable-5-1-direct/OPEN_10.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/fable-5-1-direct/OPEN_10.md
BV1_03278	claude-fable-5-1	fable-5-1-direct	OPEN	anthropic	fable-5-1-direct/OPEN_11.json	447	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_fable-5-1-direct/OPEN_11.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/fable-5-1-direct/OPEN_11.md
BV1_03279	claude-fable-5-1	fable-5-1-direct	OPEN	anthropic	fable-5-1-direct/OPEN_12.json	428	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_fable-5-1-direct/OPEN_12.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/fable-5-1-direct/OPEN_12.md
BV1_03280	claude-fable-5-1	fable-5-1-direct	OPEN	anthropic	fable-5-1-direct/OPEN_13.json	444	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_fable-5-1-direct/OPEN_13.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/fable-5-1-direct/OPEN_13.md
BV1_03281	claude-fable-5-1	fable-5-1-direct	OPEN	anthropic	fable-5-1-direct/OPEN_14.json	331	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_fable-5-1-direct/OPEN_14.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/fable-5-1-direct/OPEN_14.md
BV1_03282	claude-fable-5-1	fable-5-1-direct	OPEN	anthropic	fable-5-1-direct/OPEN_15.json	417	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_fable-5-1-direct/OPEN_15.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/fable-5-1-direct/OPEN_15.md
BV1_03283	claude-fable-5-1	fable-5-1-direct	OPEN	anthropic	fable-5-1-direct/OPEN_16.json	452	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_fable-5-1-direct/OPEN_16.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/fable-5-1-direct/OPEN_16.md
BV1_03284	claude-fable-5-1	fable-5-1-direct	OPEN	anthropic	fable-5-1-direct/OPEN_17.json	632	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_fable-5-1-direct/OPEN_17.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/fable-5-1-direct/OPEN_17.md
BV1_03285	claude-fable-5-1	fable-5-1-direct	OPEN	anthropic	fable-5-1-direct/OPEN_18.json	573	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_fable-5-1-direct/OPEN_18.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/fable-5-1-direct/OPEN_18.md
BV1_03286	claude-fable-5-1	fable-5-1-direct	OPEN	anthropic	fable-5-1-direct/OPEN_19.json	486	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_fable-5-1-direct/OPEN_19.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/fable-5-1-direct/OPEN_19.md
BV1_03287	claude-fable-5-1	fable-5-1-direct	OPEN	anthropic	fable-5-1-direct/OPEN_2.json	520	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_fable-5-1-direct/OPEN_2.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/fable-5-1-direct/OPEN_2.md
BV1_03288	claude-fable-5-1	fable-5-1-direct	OPEN	anthropic	fable-5-1-direct/OPEN_20.json	440	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_fable-5-1-direct/OPEN_20.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/fable-5-1-direct/OPEN_20.md
BV1_03289	claude-fable-5-1	fable-5-1-direct	OPEN	anthropic	fable-5-1-direct/OPEN_21.json	405	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_fable-5-1-direct/OPEN_21.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/fable-5-1-direct/OPEN_21.md
BV1_03290	claude-fable-5-1	fable-5-1-direct	OPEN	anthropic	fable-5-1-direct/OPEN_22.json	624	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_fable-5-1-direct/OPEN_22.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/fable-5-1-direct/OPEN_22.md
BV1_03291	claude-fable-5-1	fable-5-1-direct	OPEN	anthropic	fable-5-1-direct/OPEN_23.json	542	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_fable-5-1-direct/OPEN_23.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/fable-5-1-direct/OPEN_23.md
BV1_03292	claude-fable-5-1	fable-5-1-direct	OPEN	anthropic	fable-5-1-direct/OPEN_24.json	465	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_fable-5-1-direct/OPEN_24.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/fable-5-1-direct/OPEN_24.md
BV1_03293	claude-fable-5-1	fable-5-1-direct	OPEN	anthropic	fable-5-1-direct/OPEN_25.json	412	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_fable-5-1-direct/OPEN_25.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/fable-5-1-direct/OPEN_25.md
BV1_03294	claude-fable-5-1	fable-5-1-direct	OPEN	anthropic	fable-5-1-direct/OPEN_3.json	455	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_fable-5-1-direct/OPEN_3.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/fable-5-1-direct/OPEN_3.md
BV1_03295	claude-fable-5-1	fable-5-1-direct	OPEN	anthropic	fable-5-1-direct/OPEN_4.json	326	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_fable-5-1-direct/OPEN_4.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/fable-5-1-direct/OPEN_4.md
BV1_03296	claude-fable-5-1	fable-5-1-direct	OPEN	anthropic	fable-5-1-direct/OPEN_5.json	449	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_fable-5-1-direct/OPEN_5.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/fable-5-1-direct/OPEN_5.md
BV1_03297	claude-fable-5-1	fable-5-1-direct	OPEN	anthropic	fable-5-1-direct/OPEN_6.json	366	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_fable-5-1-direct/OPEN_6.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/fable-5-1-direct/OPEN_6.md
BV1_03298	claude-fable-5-1	fable-5-1-direct	OPEN	anthropic	fable-5-1-direct/OPEN_7.json	419	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_fable-5-1-direct/OPEN_7.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/fable-5-1-direct/OPEN_7.md
BV1_03299	claude-fable-5-1	fable-5-1-direct	OPEN	anthropic	fable-5-1-direct/OPEN_8.json	480	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_fable-5-1-direct/OPEN_8.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/fable-5-1-direct/OPEN_8.md
BV1_03300	claude-fable-5-1	fable-5-1-direct	OPEN	anthropic	fable-5-1-direct/OPEN_9.json	493	/Users/danieltenner/dev/research/model-personality-corpus-v2/data/traces_freeflow/freeflow_fable-5-1-direct/OPEN_9.json	/Users/danieltenner/dev/research/model-personality-analysis-corpus/analysis/freeflow/personality-eval-bv1/outputs/fable-5-1-direct/OPEN_9.md
